start,end,position,line,text,token
1.018,1.285,-1,92,<1></c><2>だ</c><3>って僕は星だから</c><1></c>,だ
1.018,1.285,-1,0,<1></c><2>だ</c><3>ってぼくはほしだから</c><1></c>,だ
1.285,1.685,-1,92,<1></c><2>だっ</c><3>て僕は星だから</c><1></c>,っ
1.285,1.685,-1,0,<1></c><2>だっ</c><3>てぼくはほしだから</c><1></c>,っ
1.685,1.919,-1,92,<1></c><2>だって</c><3>僕は星だから</c><1></c>,て
1.685,1.919,-1,0,<1></c><2>だって</c><3>ぼくはほしだから</c><1></c>,て
1.919,2.453,-1,92,<1></c><2>だって僕</c><3>は星だから</c><1></c>,僕
1.919,2.353,-1,0,<1></c><2>だってぼ</c><3>くはほしだから</c><1></c>,ぼ
2.353,2.453,-1,0,<1></c><2>だってぼく</c><3>はほしだから</c><1></c>,く
2.453,2.653,-1,92,<1></c><2>だって僕は</c><3>星だから</c><1></c>,は
2.453,2.653,-1,0,<1></c><2>だってぼくは</c><3>ほしだから</c><1></c>,は
2.653,3.354,-1,92,<1></c><2>だって僕は星</c><3>だから</c><1></c>,星
2.653,3.12,-1,0,<1></c><2>だってぼくはほ</c><3>しだから</c><1></c>,ほ
3.12,3.354,-1,0,<1></c><2>だってぼくはほし</c><3>だから</c><1></c>,し
3.354,3.854,-1,92,<1></c><2>だって僕は星だ</c><3>から</c><1></c>,だ
3.354,3.854,-1,0,<1></c><2>だってぼくはほしだ</c><3>から</c><1></c>,だ
3.854,4.121,-1,92,<1></c><2>だって僕は星だか</c><3>ら</c><1></c>,か
3.854,4.121,-1,0,<1></c><2>だってぼくはほしだか</c><3>ら</c><1></c>,か
4.121,7.324,-1,92,<1></c><2>だって僕は星だから</c><1></c>,ら
4.121,7.324,-1,0,<1></c><2>だってぼくはほしだから</c><1></c>,ら
8.425,8.792,-1,92,<1></c><2>stel</c><3>larstellar</c><1></c>,stel
8.425,8.792,-1,0,<1></c><2>stel</c><3>larstellar</c><1></c>,stel
8.792,9.159,-1,92,<1></c><2>stellar</c><3>stellar</c><1></c>,lar
8.792,9.159,-1,0,<1></c><2>stellar</c><3>stellar</c><1></c>,lar
9.159,9.46,-1,92,<1></c><2>stellarstel</c><3>lar</c><1></c>,stel
9.159,9.46,-1,0,<1></c><2>stellarstel</c><3>lar</c><1></c>,stel
9.46,9.893,-1,92,<1></c><2>stellarstellar</c><1></c>,lar
9.46,9.893,-1,0,<1></c><2>stellarstellar</c><1></c>,lar
10.561,13.297,-1,92,<1></c><2>作詞：星街すいせい</c><1></c>,作詞：星街すいせい
10.561,20.704,-1,0,<1></c><2>stellarstellar／星街すいせい</c><1></c><2>(coveredby七詩ムメイ)</c><1></c>,stellarstellar／星街すいせい(coveredby七詩ムメイ)
13.297,15.966,-1,92,<1></c><2>作曲・編曲：takuinoue</c><1></c>,作曲・編曲：takuinoue
