start,end,position,line,text,token
0.985,1.385,-1,0,<139></c><1>e</c><174>lacifuyabawele</c><139></c>,e
1.385,1.852,-1,0,<139></c><1>e</c><14>l</c><25>a</c><174>cifuyabawele</c><139></c>,la
1.852,2.453,-1,0,<139></c><1>e</c><14>l</c><25>a</c><39>c</c><52>i</c><174>fuyabawele</c><139></c>,ci
2.453,2.786,58,0,<139></c><1>e</c><14>l</c><25>a</c><39>c</c><52>i</c><63>f</c><77>u</c><174>yabawele</c><139></c>,fu
2.786,3.32,61,0,<139></c><1>e</c><14>l</c><25>a</c><39>c</c><52>i</c><63>f</c><77>u</c><86>y</c><96>a</c><174>bawele</c><139></c>,ya
3.32,3.821,64,0,<139></c><1>e</c><14>l</c><25>a</c><39>c</c><52>i</c><63>f</c><77>u</c><86>y</c><96>a</c><112>b</c><123>a</c><174>wele</c><139></c>,ba
3.821,4.021,67,0,<139></c><1>e</c><14>l</c><25>a</c><39>c</c><52>i</c><63>f</c><77>u</c><86>y</c><96>a</c><112>b</c><123>a</c><136>w</c><150>e</c><174>le</c><139></c>,we
4.021,6.59,69,0,<139></c><1>e</c><14>l</c><25>a</c><39>c</c><52>i</c><63>f</c><77>u</c><86>y</c><96>a</c><112>b</c><123>a</c><136>w</c><150>e</c><161>l</c><173>e</c><139></c>,le
6.59,7.024,-1,0,<139></c><1>s</c><11>e</c><174>yakulacitawaku</c><139></c>,se
7.024,7.558,-1,0,<139></c><1>s</c><11>e</c><24>y</c><37>a</c><174>kulacitawaku</c><139></c>,ya
7.558,8.092,58,0,<139></c><1>s</c><11>e</c><24>y</c><37>a</c><49>k</c><61>u</c><174>lacitawaku</c><139></c>,ku
8.092,8.425,61,0,<139></c><1>s</c><11>e</c><24>y</c><37>a</c><49>k</c><61>u</c><70>l</c><82>a</c><174>citawaku</c><139></c>,la
8.425,8.926,64,0,<139></c><1>s</c><11>e</c><24>y</c><37>a</c><49>k</c><61>u</c><70>l</c><82>a</c><91>c</c><104>i</c><174>tawaku</c><139></c>,ci
8.926,9.46,67,0,<139></c><1>s</c><11>e</c><24>y</c><37>a</c><49>k</c><61>u</c><70>l</c><82>a</c><91>c</c><104>i</c><114>t</c><126>a</c><174>waku</c><139></c>,ta
9.46,9.693,70,0,<139></c><1>s</c><11>e</c><24>y</c><37>a</c><49>k</c><61>u</c><70>l</c><82>a</c><91>c</c><104>i</c><114>t</c><126>a</c><138>w</c><151>a</c><174>ku</c><139></c>,wa
