start,end,position,line,text,unformatted
1.785,16.0,-1,0,<2></c><7>角巻わため-キミだけのメロディ</c><2></c>,角巻わため-キミだけのメロディ
1.785,3.554,83,-1,<2></c><7>作詞:saji(hifumiinc.)おぐらあすか(hifumiinc.)</c><2></c>,作詞:saji(hifumiinc.)おぐらあすか(hifumiinc.)
3.554,5.322,-1,-1,<2></c><7>作曲編曲:彦田元気(hifumiinc.)</c><2></c>,作曲編曲:彦田元気(hifumiinc.)
5.322,7.091,92,-1,<2></c><7>electricguitaracousticguitar:三代(hifumiinc.)</c><2></c>,electricguitaracousticguitar:三代(hifumiinc.)
7.091,8.892,-1,-1,<2></c><7>bass:須長和広</c><2></c><7>drums:masuke</c><2></c>,bass:須長和広drums:masuke
8.892,10.661,73,-1,<2></c><7>recordingengineer:石塚陽大(hifumiinc.)</c><2></c>,recordingengineer:石塚陽大(hifumiinc.)
10.661,12.429,69,-1,<2></c><7>mixingengineer:石塚陽大(hifumiinc.)</c><2></c>,mixingengineer:石塚陽大(hifumiinc.)
12.429,14.198,-1,-1,<2></c><7>イラスト:チェリ子(@chie_rico)</c><2></c><7>movie:quro(@nicoquro)</c><2></c>,イラスト:チェリ子(@chie_rico)movie:quro(@nicoquro)
14.198,16.0,-1,-1,<2></c><7>角巻productionteam</c><2></c>,角巻productionteam
16.533,16.9,-1,-1,<2></c><7>過</c><4>ごしてきたたくさんの日々</c><2></c>,過ごしてきたたくさんの日々
16.533,16.9,-1,0,<2></c><7>す</c><4>ごしてきたたくさんのひび</c><2></c>,すごしてきたたくさんのひび
16.9,17.201,-1,-1,<2></c><7>過ご</c><4>してきたたくさんの日々</c><2></c>,過ごしてきたたくさんの日々
16.9,17.201,-1,0,<2></c><7>すご</c><4>してきたたくさんのひび</c><2></c>,すごしてきたたくさんのひび
17.201,17.568,-1,-1,<2></c><7>過ごし</c><4>てきたたくさんの日々</c><2></c>,過ごしてきたたくさんの日々
17.201,17.568,-1,0,<2></c><7>すごし</c><4>てきたたくさんのひび</c><2></c>,すごしてきたたくさんのひび
17.568,17.968,-1,-1,<2></c><7>過ごして</c><4>きたたくさんの日々</c><2></c>,過ごしてきたたくさんの日々
17.568,17.968,-1,0,<2></c><7>すごして</c><4>きたたくさんのひび</c><2></c>,すごしてきたたくさんのひび
17.968,18.435,-1,-1,<2></c><7>過ごしてき</c><4>たたくさんの日々</c><2></c>,過ごしてきたたくさんの日々
17.968,18.435,-1,0,<2></c><7>すごしてき</c><4>たたくさんのひび</c><2></c>,すごしてきたたくさんのひび
18.435,19.103,-1,-1,<2></c><7>過ごしてきた</c><4>たくさんの日々</c><2></c>,過ごしてきたたくさんの日々
18.435,19.103,-1,0,<2></c><7>すごしてきた</c><4>たくさんのひび</c><2></c>,すごしてきたたくさんのひび
19.103,19.336,-1,-1,<2></c><7>過ごしてきたた</c><4>くさんの日々</c><2></c>,過ごしてきたたくさんの日々
19.103,19.336,-1,0,<2></c><7>すごしてきたた</c><4>くさんのひび</c><2></c>,すごしてきたたくさんのひび
19.336,19.57,-1,-1,<2></c><7>過ごしてきたたく</c><4>さんの日々</c><2></c>,過ごしてきたたくさんの日々
19.336,19.57,-1,0,<2></c><7>すごしてきたたく</c><4>さんのひび</c><2></c>,すごしてきたたくさんのひび
19.57,20.004,-1,-1,<2></c><7>過ごしてきたたくさ</c><4>んの日々</c><2></c>,過ごしてきたたくさんの日々
19.57,20.004,-1,0,<2></c><7>すごしてきたたくさ</c><4>んのひび</c><2></c>,すごしてきたたくさんのひび
20.004,20.237,-1,-1,<2></c><7>過ごしてきたたくさん</c><4>の日々</c><2></c>,過ごしてきたたくさんの日々
20.004,20.237,-1,0,<2></c><7>すごしてきたたくさん</c><4>のひび</c><2></c>,すごしてきたたくさんのひび
20.237,20.671,-1,-1,<2></c><7>過ごしてきたたくさんの</c><4>日々</c><2></c>,過ごしてきたたくさんの日々
20.237,20.671,-1,0,<2></c><7>すごしてきたたくさんの</c><4>ひび</c><2></c>,すごしてきたたくさんのひび
20.671,21.105,-1,-1,<2></c><7>過ごしてきたたくさんの日</c><4>々</c><2></c>,過ごしてきたたくさんの日々
20.671,21.105,-1,0,<2></c><7>すごしてきたたくさんのひ</c><4>び</c><2></c>,すごしてきたたくさんのひび
21.105,23.774,-1,-1,<2></c><7>過ごしてきたたくさんの日々</c><2></c>,過ごしてきたたくさんの日々
21.105,23.774,-1,0,<2></c><7>すごしてきたたくさんのひび</c><2></c>,すごしてきたたくさんのひび
23.774,24.008,-1,-1,<2></c><7>歩</c><4>いてきた果てしない道</c><2></c>,歩いてきた果てしない道
23.774,24.008,-1,0,<2></c><7>あ</c><4>るいてきたはてしないみち</c><2></c>,あるいてきたはてしないみち
24.008,24.341,-1,-1,<2></c><7>歩</c><4>いてきた果てしない道</c><2></c>,歩いてきた果てしない道
24.008,24.341,-1,0,<2></c><7>ある</c><4>いてきたはてしないみち</c><2></c>,あるいてきたはてしないみち
24.341,24.675,-1,-1,<2></c><7>歩い</c><4>てきた果てしない道</c><2></c>,歩いてきた果てしない道
24.341,24.675,-1,0,<2></c><7>あるい</c><4>てきたはてしないみち</c><2></c>,あるいてきたはてしないみち
24.675,25.075,-1,-1,<2></c><7>歩いて</c><4>きた果てしない道</c><2></c>,歩いてきた果てしない道
24.675,25.075,-1,0,<2></c><7>あるいて</c><4>きたはてしないみち</c><2></c>,あるいてきたはてしないみち
25.075,25.576,-1,-1,<2></c><7>歩いてき</c><4>た果てしない道</c><2></c>,歩いてきた果てしない道
25.075,25.576,-1,0,<2></c><7>あるいてき</c><4>たはてしないみち</c><2></c>,あるいてきたはてしないみち
25.576,26.176,-1,-1,<2></c><7>歩いてきた</c><4>果てしない道</c><2></c>,歩いてきた果てしない道
25.576,26.176,-1,0,<2></c><7>あるいてきた</c><4>はてしないみち</c><2></c>,あるいてきたはてしないみち
26.176,26.443,-1,-1,<2></c><7>歩いてきた果</c><4>てしない道</c><2></c>,歩いてきた果てしない道
