start,end,line,unformatted,segments,ref_start,ref_end,token
73.557,75.259,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (5, 'l'), (5, 'i'), (5, 'l'), (5, 'u'), (5, 't'), (5, 'i'), (5, 'a'), (5, 'e'), (5, 'i'), (5, 'f'), (5, 'i'), (5, 'n'), (5, 'c'), (5, 'e'), (5, 'q')]",True,False,finceq
73.257,73.557,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (5, 'l'), (5, 'i'), (5, 'l'), (5, 'u'), (5, 't'), (5, 'i'), (5, 'a'), (5, 'e'), (5, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,ei
71.922,73.257,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (5, 'l'), (5, 'i'), (5, 'l'), (5, 'u'), (5, 't'), (5, 'i'), (5, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,lilutia
70.587,71.922,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (2, 'l'), (2, 'i'), (2, 'l'), (2, 'u'), (2, 't'), (2, 'i'), (2, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,seire
69.253,70.587,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (2, 's'), (2, 'e'), (2, 'i'), (2, 'r'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'l'), (2, 'u'), (2, 't'), (2, 'i'), (2, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,phei
67.918,69.253,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (2, 'p'), (2, 'h'), (2, 'e'), (2, 'i'), (2, 's'), (2, 'e'), (2, 'i'), (2, 'r'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'l'), (2, 'u'), (2, 't'), (2, 'i'), (2, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,lemienne
66.617,67.918,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (2, 'l'), (2, 'e'), (2, 'm'), (2, 'i'), (2, 'e'), (2, 'n'), (2, 'n'), (2, 'e'), (2, 'p'), (2, 'h'), (2, 'e'), (2, 'i'), (2, 's'), (2, 'e'), (2, 'i'), (2, 'r'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'l'), (2, 'u'), (2, 't'), (2, 'i'), (2, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,cel
66.25,66.617,92,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (2, 'c'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'e'), (2, 'm'), (2, 'i'), (2, 'e'), (2, 'n'), (2, 'n'), (2, 'e'), (2, 'p'), (2, 'h'), (2, 'e'), (2, 'i'), (2, 's'), (2, 'e'), (2, 'i'), (2, 'r'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'l'), (2, 'u'), (2, 't'), (2, 'i'), (2, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,True,fe
73.557,75.259,7,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (5, 'l'), (5, 'i'), (5, 'l'), (5, 'u'), (5, 't'), (5, 'i'), (5, 'a'), (5, 'e'), (5, 'i'), (5, 'f'), (5, 'i'), (5, 'n'), (5, 'c'), (5, 'e'), (5, 'q')]",True,False,finceq
73.257,73.557,7,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (5, 'l'), (5, 'i'), (5, 'l'), (5, 'u'), (5, 't'), (5, 'i'), (5, 'a'), (5, 'e'), (5, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,ei
71.922,73.257,7,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (5, 'l'), (5, 'i'), (5, 'l'), (5, 'u'), (5, 't'), (5, 'i'), (5, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,lilutia
70.587,71.922,7,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (5, 's'), (5, 'e'), (5, 'i'), (5, 'r'), (5, 'e'), (2, 'l'), (2, 'i'), (2, 'l'), (2, 'u'), (2, 't'), (2, 'i'), (2, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,seire
69.253,70.587,7,fecellemiennepheiseirelilutiaeifinceq,"[(5, 'f'), (5, 'e'), (5, 'c'), (5, 'e'), (5, 'l'), (5, 'l'), (5, 'e'), (5, 'm'), (5, 'i'), (5, 'e'), (5, 'n'), (5, 'n'), (5, 'e'), (5, 'p'), (5, 'h'), (5, 'e'), (5, 'i'), (2, 's'), (2, 'e'), (2, 'i'), (2, 'r'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'l'), (2, 'u'), (2, 't'), (2, 'i'), (2, 'a'), (2, 'e'), (2, 'i'), (2, 'f'), (2, 'i'), (2, 'n'), (2, 'c'), (2, 'e'), (2, 'q')]",False,False,phei
