start,end,line,unformatted,segments,ref_start,ref_end,token
64.515,64.715,0,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (7, 't'), (7, 'h'), (7, 'e'), (7, 'h'), (7, 'a'), (7, 'r'), (7, 'b'), (7, 'o'), (7, 'r')]",True,False,bor
64.348,64.515,0,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (7, 't'), (7, 'h'), (7, 'e'), (7, 'h'), (7, 'a'), (7, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,har
64.181,64.348,0,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (7, 't'), (7, 'h'), (7, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,the
63.847,64.181,0,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (5, 't'), (5, 'h'), (5, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,part
63.68,63.847,0,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (5, 'p'), (5, 'a'), (5, 'r'), (5, 't'), (5, 't'), (5, 'h'), (5, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,de
63.313,63.68,0,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (5, 'd'), (5, 'e'), (5, 'p'), (5, 'a'), (5, 'r'), (5, 't'), (5, 't'), (5, 'h'), (5, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,True,(1)
64.515,64.715,-1,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (7, 't'), (7, 'h'), (7, 'e'), (7, 'h'), (7, 'a'), (7, 'r'), (7, 'b'), (7, 'o'), (7, 'r')]",True,False,bor
64.348,64.515,-1,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (7, 't'), (7, 'h'), (7, 'e'), (7, 'h'), (7, 'a'), (7, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,har
64.181,64.348,-1,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (7, 't'), (7, 'h'), (7, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,the
63.847,64.181,-1,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (7, 'p'), (7, 'a'), (7, 'r'), (7, 't'), (5, 't'), (5, 'h'), (5, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,part
63.68,63.847,-1,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (7, 'd'), (7, 'e'), (5, 'p'), (5, 'a'), (5, 'r'), (5, 't'), (5, 't'), (5, 'h'), (5, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,False,de
63.313,63.68,-1,(1)departtheharbor,"[(2, '('), (2, '1'), (2, ')'), (5, 'd'), (5, 'e'), (5, 'p'), (5, 'a'), (5, 'r'), (5, 't'), (5, 't'), (5, 'h'), (5, 'e'), (5, 'h'), (5, 'a'), (5, 'r'), (5, 'b'), (5, 'o'), (5, 'r')]",False,True,(1)
65.783,66.116,0,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (6, 'm'), (6, 'a'), (6, 'r'), (6, 'i'), (6, 'n'), (6, 'e'), (6, 'j'), (6, 'e'), (6, 't')]",True,False,jet
65.582,65.783,0,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (6, 'm'), (6, 'a'), (6, 'r'), (6, 'i'), (6, 'n'), (6, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,False,rine
65.382,65.582,0,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (6, 'm'), (6, 'a'), (5, 'r'), (5, 'i'), (5, 'n'), (5, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,False,ma
65.082,65.382,0,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (5, 'm'), (5, 'a'), (5, 'r'), (5, 'i'), (5, 'n'), (5, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,False,our
64.882,65.082,0,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (5, 'o'), (5, 'u'), (5, 'r'), (5, 'm'), (5, 'a'), (5, 'r'), (5, 'i'), (5, 'n'), (5, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,False,launch
64.715,64.882,0,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (5, 'l'), (5, 'a'), (5, 'u'), (5, 'n'), (5, 'c'), (5, 'h'), (5, 'o'), (5, 'u'), (5, 'r'), (5, 'm'), (5, 'a'), (5, 'r'), (5, 'i'), (5, 'n'), (5, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,True,(2)
65.783,66.116,-1,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (6, 'm'), (6, 'a'), (6, 'r'), (6, 'i'), (6, 'n'), (6, 'e'), (6, 'j'), (6, 'e'), (6, 't')]",True,False,jet
65.582,65.783,-1,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (6, 'm'), (6, 'a'), (6, 'r'), (6, 'i'), (6, 'n'), (6, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,False,rine
65.382,65.582,-1,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (6, 'm'), (6, 'a'), (5, 'r'), (5, 'i'), (5, 'n'), (5, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,False,ma
65.082,65.382,-1,(2)launchourmarinejet,"[(2, '('), (2, '2'), (2, ')'), (6, 'l'), (6, 'a'), (6, 'u'), (6, 'n'), (6, 'c'), (6, 'h'), (6, 'o'), (6, 'u'), (6, 'r'), (5, 'm'), (5, 'a'), (5, 'r'), (5, 'i'), (5, 'n'), (5, 'e'), (5, 'j'), (5, 'e'), (5, 't')]",False,False,our
