start,end,line,unformatted,segments,ref_start,ref_end,token
102.486,107.558,0,deco*27-ジレンマ,"[(2, 'd'), (2, 'e'), (2, 'c'), (2, 'o'), (2, '*'), (2, '2'), (2, '7'), (2, '-'), (2, 'ジ'), (2, 'レ'), (2, 'ン'), (2, 'マ')]",True,True,deco*27-ジレンマ
105.022,106.29,-1,mix:よしけんart:mush,"[(2, 'm'), (2, 'i'), (2, 'x'), (2, ':'), (2, 'よ'), (2, 'し'), (2, 'け'), (2, 'ん'), (2, 'a'), (2, 'r'), (2, 't'), (2, ':'), (2, 'm'), (2, 'u'), (2, 's'), (2, 'h')]",True,True,mix:よしけんart:mush
106.29,107.558,-1,mv:神稲たーむ唄:nanashimumei,"[(2, 'm'), (2, 'v'), (2, ':'), (2, '神'), (2, '稲'), (2, 'た'), (2, 'ー'), (2, 'む'), (2, '唄'), (2, ':'), (2, 'n'), (2, 'a'), (2, 'n'), (2, 'a'), (2, 's'), (2, 'h'), (2, 'i'), (2, 'm'), (2, 'u'), (2, 'm'), (2, 'e'), (2, 'i')]",True,True,mv:神稲たーむ唄:nanashimumei
76.293,76.46,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (2, 'え'), (2, 'ば'), (2, 'あ'), (2, 'い'), (2, 'に'), (2, 'い'), (2, 'く'), (2, '」')]",True,False,く」
76.126,76.293,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (2, 'え'), (2, 'ば'), (2, 'あ'), (2, 'い'), (2, 'に'), (2, 'い'), (5, 'く'), (5, '」')]",False,False,い
75.893,76.126,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (2, 'え'), (2, 'ば'), (2, 'あ'), (2, 'い'), (2, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,に
75.626,75.893,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (2, 'え'), (2, 'ば'), (2, 'あ'), (2, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,い
75.492,75.626,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (2, 'え'), (2, 'ば'), (2, 'あ'), (5, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,あ
75.259,75.492,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (2, 'え'), (2, 'ば'), (5, 'あ'), (5, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,ば
74.992,75.259,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (2, 'え'), (5, 'ば'), (5, 'あ'), (5, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,え
74.792,74.992,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (2, 'い'), (5, 'え'), (5, 'ば'), (5, 'あ'), (5, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,い
74.591,74.792,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (2, 'て'), (5, 'い'), (5, 'え'), (5, 'ば'), (5, 'あ'), (5, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,て
74.491,74.591,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (2, 'っ'), (5, 'て'), (5, 'い'), (5, 'え'), (5, 'ば'), (5, 'あ'), (5, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,っ
74.425,74.491,0,「“あいたい”っていえばあいにいく」,"[(2, '「'), (2, '“'), (2, 'あ'), (2, 'い'), (2, 'た'), (2, 'い'), (2, '”'), (5, 'っ'), (5, 'て'), (5, 'い'), (5, 'え'), (5, 'ば'), (5, 'あ'), (5, 'い'), (5, 'に'), (5, 'い'), (5, 'く'), (5, '」')]",False,False,い”
