start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
221.038,223.607,-1,guitar&amp;bass:sera(nekohacker),"[(3, 'g'), (3, 'u'), (3, 'i'), (3, 't'), (3, 'a'), (3, 'r'), (3, '&'), (3, 'a'), (3, 'm'), (3, 'p'), (3, ';'), (3, 'b'), (3, 'a'), (3, 's'), (3, 's'), (3, ':'), (3, 's'), (3, 'e'), (3, 'r'), (3, 'a'), (3, '('), (3, 'n'), (3, 'e'), (3, 'k'), (3, 'o'), (3, 'h'), (3, 'a'), (3, 'c'), (3, 'k'), (3, 'e'), (3, 'r'), (3, ')')]",True,True,guitar&amp;bass:sera(nekohacker),False
228.745,231.281,-1,movie:quro,"[(3, 'm'), (3, 'o'), (3, 'v'), (3, 'i'), (3, 'e'), (3, ':'), (3, 'q'), (3, 'u'), (3, 'r'), (3, 'o')]",True,True,movie:quro,False
218.468,221.038,-1,recording&amp;mixingengineer:nnzn(ofutone),"[(3, 'r'), (3, 'e'), (3, 'c'), (3, 'o'), (3, 'r'), (3, 'd'), (3, 'i'), (3, 'n'), (3, 'g'), (3, '&'), (3, 'a'), (3, 'm'), (3, 'p'), (3, ';'), (3, 'm'), (3, 'i'), (3, 'x'), (3, 'i'), (3, 'n'), (3, 'g'), (3, 'e'), (3, 'n'), (3, 'g'), (3, 'i'), (3, 'n'), (3, 'e'), (3, 'e'), (3, 'r'), (3, ':'), (3, 'n'), (3, 'n'), (3, 'z'), (3, 'n'), (3, '('), (3, 'o'), (3, 'f'), (3, 'u'), (3, 't'), (3, 'o'), (3, 'n'), (3, 'e'), (3, ')')]",True,True,recording&amp;mixingengineer:nnzn(ofutone),False
236.42,238.989,0,specialthanks:わためいと／watamates,"[(3, 's'), (3, 'p'), (3, 'e'), (3, 'c'), (3, 'i'), (3, 'a'), (3, 'l'), (3, 't'), (3, 'h'), (3, 'a'), (3, 'n'), (3, 'k'), (3, 's'), (3, ':'), (3, 'わ'), (3, 'た'), (3, 'め'), (3, 'い'), (3, 'と'), (3, '／'), (3, 'w'), (3, 'a'), (3, 't'), (3, 'a'), (3, 'm'), (3, 'a'), (3, 't'), (3, 'e'), (3, 's')]",True,True,specialthanks:わためいと／watamates,False
223.607,226.143,-1,vocaldirection:かっさん(nekohacker),"[(3, 'v'), (3, 'o'), (3, 'c'), (3, 'a'), (3, 'l'), (3, 'd'), (3, 'i'), (3, 'r'), (3, 'e'), (3, 'c'), (3, 't'), (3, 'i'), (3, 'o'), (3, 'n'), (3, ':'), (3, 'か'), (3, 'っ'), (3, 'さ'), (3, 'ん'), (3, '('), (3, 'n'), (3, 'e'), (3, 'k'), (3, 'o'), (3, 'h'), (3, 'a'), (3, 'c'), (3, 'k'), (3, 'e'), (3, 'r'), (3, ')')]",True,True,vocaldirection:かっさん(nekohacker),False
202.419,203.053,0,あたらしいあさをおそれない,"[(3, 'あ'), (3, 'た'), (3, 'ら'), (3, 'し'), (3, 'い'), (3, 'あ'), (3, 'さ'), (3, 'を'), (3, 'お'), (3, 'そ'), (3, 'れ'), (3, 'な'), (3, 'い')]",True,False,い,False
202.252,202.419,0,あたらしいあさをおそれない,"[(3, 'あ'), (3, 'た'), (3, 'ら'), (3, 'し'), (3, 'い'), (3, 'あ'), (3, 'さ'), (3, 'を'), (3, 'お'), (3, 'そ'), (3, 'れ'), (3, 'な'), (2, 'い')]",False,False,な,False
202.119,202.252,0,あたらしいあさをおそれない,"[(3, 'あ'), (3, 'た'), (3, 'ら'), (3, 'し'), (3, 'い'), (3, 'あ'), (3, 'さ'), (3, 'を'), (3, 'お'), (3, 'そ'), (3, 'れ'), (2, 'な'), (2, 'い')]",False,False,れ,False
201.919,202.119,0,あたらしいあさをおそれない,"[(3, 'あ'), (3, 'た'), (3, 'ら'), (3, 'し'), (3, 'い'), (3, 'あ'), (3, 'さ'), (3, 'を'), (3, 'お'), (3, 'そ'), (2, 'れ'), (2, 'な'), (2, 'い')]",False,False,そ,False
201.752,201.919,0,あたらしいあさをおそれない,"[(3, 'あ'), (3, 'た'), (3, 'ら'), (3, 'し'), (3, 'い'), (3, 'あ'), (3, 'さ'), (3, 'を'), (3, 'お'), (2, 'そ'), (2, 'れ'), (2, 'な'), (2, 'い')]",False,False,お,False
