start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
26.377,26.944,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, '\u3000'), (4, 'と'), (4, 'ま'), (4, 'ら'), (4, 'な'), (4, 'い')]",True,False,い,False
26.143,26.377,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, '\u3000'), (4, 'と'), (4, 'ま'), (4, 'ら'), (4, 'な'), (3, 'い')]",False,False,な,False
25.943,26.143,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, '\u3000'), (4, 'と'), (4, 'ま'), (4, 'ら'), (3, 'な'), (3, 'い')]",False,False,ら,False
25.709,25.943,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, '\u3000'), (4, 'と'), (4, 'ま'), (3, 'ら'), (3, 'な'), (3, 'い')]",False,False,ま,False
25.476,25.709,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, '\u3000'), (4, 'と'), (3, 'ま'), (3, 'ら'), (3, 'な'), (3, 'い')]",False,False,と,False
24.775,25.476,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, '\u3000'), (3, 'と'), (3, 'ま'), (3, 'ら'), (3, 'な'), (3, 'い')]",False,False,ki　,False
24.375,24.775,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (3, 'k'), (3, 'i'), (3, '\u3000'), (3, 'と'), (3, 'ま'), (3, 'ら'), (3, 'な'), (3, 'い')]",False,False,do,False
23.907,24.375,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (3, 'd'), (3, 'o'), (3, 'k'), (3, 'i'), (3, '\u3000'), (3, 'と'), (3, 'ま'), (3, 'ら'), (3, 'な'), (3, 'い')]",False,False,ki,False
23.474,23.907,-1,dokidoki　とまらない,"[(4, 'd'), (4, 'o'), (3, 'k'), (3, 'i'), (3, 'd'), (3, 'o'), (3, 'k'), (3, 'i'), (3, '\u3000'), (3, 'と'), (3, 'ま'), (3, 'ら'), (3, 'な'), (3, 'い')]",False,True,do,False
182.132,182.966,-1,dokidokiさわぎだしちゃう,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'さ'), (4, 'わ'), (4, 'ぎ'), (4, 'だ'), (4, 'し'), (4, 'ち'), (4, 'ゃ'), (4, 'う')]",True,False,う,False
182.032,182.132,-1,dokidokiさわぎだしちゃう,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'さ'), (4, 'わ'), (4, 'ぎ'), (4, 'だ'), (4, 'し'), (4, 'ち'), (4, 'ゃ'), (3, 'う')]",False,False,ちゃ,False
181.899,182.032,-1,dokidokiさわぎだしちゃう,"[(4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'd'), (4, 'o'), (4, 'k'), (4, 'i'), (4, 'さ'), (4, 'わ'), (4, 'ぎ'), (4, 'だ'), (4, 'し'), (3, 'ち'), (3, 'ゃ'), (3, 'う')]",False,False,し,False
