start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
187.971,190.974,92,illustration:おるだん&amp;のーさー,"[(2, 'i'), (2, 'l'), (2, 'l'), (2, 'u'), (2, 's'), (2, 't'), (2, 'r'), (2, 'a'), (2, 't'), (2, 'i'), (2, 'o'), (2, 'n'), (2, ':'), (2, 'お'), (2, 'る'), (2, 'だ'), (2, 'ん'), (2, '&'), (2, 'a'), (2, 'm'), (2, 'p'), (2, ';'), (2, 'の'), (2, 'ー'), (2, 'さ'), (2, 'ー')]",True,True,illustration:おるだん&amp;のーさー,False
190.974,193.944,92,movie:近所のにーちゃん,"[(2, 'm'), (2, 'o'), (2, 'v'), (2, 'i'), (2, 'e'), (2, ':'), (2, '近'), (2, '所'), (2, 'の'), (2, 'に'), (2, 'ー'), (2, 'ち'), (2, 'ゃ'), (2, 'ん')]",True,True,movie:近所のにーちゃん,False
184.968,187.971,92,recordingmixing:石塚陽太,"[(2, 'r'), (2, 'e'), (2, 'c'), (2, 'o'), (2, 'r'), (2, 'd'), (2, 'i'), (2, 'n'), (2, 'g'), (2, 'm'), (2, 'i'), (2, 'x'), (2, 'i'), (2, 'n'), (2, 'g'), (2, ':'), (2, '石'), (2, '塚'), (2, '陽'), (2, '太')]",True,True,recordingmixing:石塚陽太,False
22.239,22.973,0,「よくわらうね」そういってほほえむきみの,"[(2, '「'), (2, 'よ'), (2, 'く'), (2, 'わ'), (2, 'ら'), (2, 'う'), (2, 'ね'), (2, '」'), (2, 'そ'), (2, 'う'), (2, 'い'), (2, 'っ'), (2, 'て'), (2, 'ほ'), (2, 'ほ'), (2, 'え'), (2, 'む'), (2, 'き'), (2, 'み'), (2, 'の')]",True,False,の,False
21.839,22.239,0,「よくわらうね」そういってほほえむきみの,"[(2, '「'), (2, 'よ'), (2, 'く'), (2, 'わ'), (2, 'ら'), (2, 'う'), (2, 'ね'), (2, '」'), (2, 'そ'), (2, 'う'), (2, 'い'), (2, 'っ'), (2, 'て'), (2, 'ほ'), (2, 'ほ'), (2, 'え'), (2, 'む'), (2, 'き'), (2, 'み'), (1, 'の')]",False,False,み,False
21.472,21.839,0,「よくわらうね」そういってほほえむきみの,"[(2, '「'), (2, 'よ'), (2, 'く'), (2, 'わ'), (2, 'ら'), (2, 'う'), (2, 'ね'), (2, '」'), (2, 'そ'), (2, 'う'), (2, 'い'), (2, 'っ'), (2, 'て'), (2, 'ほ'), (2, 'ほ'), (2, 'え'), (2, 'む'), (2, 'き'), (1, 'み'), (1, 'の')]",False,False,き,False
21.138,21.472,0,「よくわらうね」そういってほほえむきみの,"[(2, '「'), (2, 'よ'), (2, 'く'), (2, 'わ'), (2, 'ら'), (2, 'う'), (2, 'ね'), (2, '」'), (2, 'そ'), (2, 'う'), (2, 'い'), (2, 'っ'), (2, 'て'), (2, 'ほ'), (2, 'ほ'), (2, 'え'), (2, 'む'), (1, 'き'), (1, 'み'), (1, 'の')]",False,False,む,False
20.904,21.138,0,「よくわらうね」そういってほほえむきみの,"[(2, '「'), (2, 'よ'), (2, 'く'), (2, 'わ'), (2, 'ら'), (2, 'う'), (2, 'ね'), (2, '」'), (2, 'そ'), (2, 'う'), (2, 'い'), (2, 'っ'), (2, 'て'), (2, 'ほ'), (2, 'ほ'), (2, 'え'), (1, 'む'), (1, 'き'), (1, 'み'), (1, 'の')]",False,False,え,False
20.504,20.904,0,「よくわらうね」そういってほほえむきみの,"[(2, '「'), (2, 'よ'), (2, 'く'), (2, 'わ'), (2, 'ら'), (2, 'う'), (2, 'ね'), (2, '」'), (2, 'そ'), (2, 'う'), (2, 'い'), (2, 'っ'), (2, 'て'), (2, 'ほ'), (2, 'ほ'), (1, 'え'), (1, 'む'), (1, 'き'), (1, 'み'), (1, 'の')]",False,False,ほ,False
20.337,20.504,0,「よくわらうね」そういってほほえむきみの,"[(2, '「'), (2, 'よ'), (2, 'く'), (2, 'わ'), (2, 'ら'), (2, 'う'), (2, 'ね'), (2, '」'), (2, 'そ'), (2, 'う'), (2, 'い'), (2, 'っ'), (2, 'て'), (2, 'ほ'), (1, 'ほ'), (1, 'え'), (1, 'む'), (1, 'き'), (1, 'み'), (1, 'の')]",False,False,ほ,False
